Unnamed: 0,epoch_id,subject,property,prop_Lg10WF,sensorimotor_distance,response_time,veracity,relation,concepts_presented,glove_distance
6294,508.0,modal11,snort,1.7782,0.2687178954,868.0,False,property,DICE,0.9651
6296,504.0,modal11,shady,2.0828,0.1023174475,1072.0,True,property,FORESTS,0.6951
6298,491.0,modal11,hazy,1.6232,0.3817210989,744.0,False,property,TURKEYS,1.0024
6302,481.0,modal11,clink,1.8261,0.4520674353,1112.0,True,property,FORKS,0.9932
6303,479.0,modal11,jingle,2.4133,0.5032035382,1072.0,True,property,COINS,0.8948
6307,483.0,modal11,ding,2.3444,0.2679284319,1804.0,False,property,BOMBS,1.0338
6309,521.0,modal11,wet,3.3012,0.1482063251,1180.0,True,property,SEAWEEDS,0.7511
6313,519.0,modal11,tweet,1.6435,0.1136086112,928.0,False,property,LEOPARDS,1.0197
6315,478.0,modal11,cough,2.6522,0.5002126726,840.0,False,property,BRIDGES,1.0807
6317,517.0,modal11,syrupy,0.4771,0.029689096,848.0,True,property,HONEYS,0.7289
6321,498.0,modal11,lumpy,2.3444,0.3743096235,1140.0,False,property,GINS,0.9042
6323,520.0,modal11,viscous,1.1461,0.1127499295,1736.0,False,property,TIRES,0.8229
6325,496.0,modal11,laugh,3.5061,0.2689500527,948.0,False,property,DONKEYS,0.8645
6329,487.0,modal11,green,3.5678,0.2850935782,808.0,False,property,CATS,0.7439
6331,503.0,modal11,purple,2.7993,0.4504071587,1060.0,False,property,CASHEWS,0.9687
6335,502.0,modal11,poke,2.4757,0.275480105,1360.0,True,property,PORCUPINES,0.941
6339,522.0,modal11,yellow,3.2368,0.1207188563,964.0,False,property,MOOSE,0.8425
6347,601.0,modal11,echo,2.3444,0.4707820836,1008.0,True,property,CANYONS,0.7162
6349,604.0,modal11,ivory,1.8573,0.4205984275,1572.0,False,property,PICKLES,1.1183
6353,630.0,modal11,translucent,1.1461,0.3332071687,1088.0,False,property,CORKS,0.9061
6359,606.0,modal11,murmur,1.6902,0.3343067479,1000.0,True,property,CROWDS,0.8367
6362,619.0,modal11,soggy,1.7076,0.1731201566,912.0,False,property,CARESSES,0.8419
6364,591.0,modal11,fade,2.4579,0.3621326615,1036.0,True,property,JEANS,0.9692
6366,628.0,modal11,tight,3.4146,0.23968202,1224.0,False,property,PARKS,0.8378
6370,621.0,modal11,splash,2.3345,0.196818988,844.0,False,property,PIGEONS,0.9198
6372,605.0,modal11,laugh,3.5061,0.3928607086,860.0,False,property,KITES,0.9869
6377,593.0,modal11,giggle,1.9445,0.3110124697,1040.0,False,property,FOXES,1.01
6381,596.0,modal11,growl,1.7076,0.5150681095,916.0,False,property,SARDINES,0.9623
6383,614.0,modal11,red,3.8781,0.4233259142,1508.0,True,property,JAMS,0.7348
6393,610.0,modal11,pliant,2.3444,0.3962697185,1384.0,False,property,KETCHUPS,1.1502
6395,577.0,modal11,abrasive,1.3802,0.3175357867,1692.0,False,property,FOREHEADS,0.7963
6400,582.0,modal11,burp,1.8261,0.6120498249,728.0,False,property,MACHETES,0.8799
6402,613.0,modal11,purple,2.7993,0.4885991126,604.0,True,property,GRAPE JUICES,1.0
6408,627.0,modal11,thorny,2.3444,0.5291958916,1364.0,False,property,AMMONIAS,0.9941
6410,598.0,modal11,heavy,3.3826,0.3756821224,868.0,False,property,ICE CREAMS,1.0
6418,581.0,modal11,bouncy,1.9638,0.1667554702,804.0,False,property,BUTTERFLIES,0.9882
6422,583.0,modal11,cackle,1.2041,0.2632680006,1016.0,False,property,HAWKS,0.9629
6429,584.0,modal11,stiff,2.7193,0.1005246344,852.0,True,property,ROLLING PINS,1.0
6431,616.0,modal11,scorching,1.3222,0.0991628144,956.0,False,property,REEDS,1.1719
6433,585.0,modal11,clammy,1.4914,0.3782707987,976.0,False,property,PEPPERS,0.9766
6435,580.0,modal11,beam,2.6493,0.042845434,748.0,False,property,TURTLES,1.0463
6439,620.0,modal11,spiky,1.0792,0.1310374187,1608.0,False,property,DRAFTS,1.0455
6441,595.0,modal11,green,3.5678,0.3988646752,720.0,True,property,BROCCOLIS,0.7975
6443,612.0,modal11,prickly,1.4771,0.2932014004,812.0,False,property,AIRS,0.9686
6447,631.0,modal11,viscous,1.1461,0.16823059,1268.0,False,property,HANDS,0.9666
6449,597.0,modal11,hazy,1.6232,0.0025459483,1028.0,True,property,SKIES,0.6304
6455,731.0,modal11,snap,2.9484,0.4272287068,772.0,False,property,BAGELS,1.0353
6461,700.0,modal11,feverish,1.5315,0.3087084219,720.0,False,property,TAPES,1.001
6465,726.0,modal11,scream,3.1297,0.3544869808,672.0,False,property,GRASSHOPPERS,0.9886
6467,732.0,modal11,snug,1.8692,0.2105228151,836.0,False,property,BRICKS,0.8388
6469,701.0,modal11,flaky,1.6628,0.1802281773,716.0,False,property,TOWELS,0.8064
6473,692.0,modal11,crash,3.1649,0.0942217054,796.0,False,property,CHAPELS,0.9168
6483,720.0,modal11,murky,1.5051,0.430503057,664.0,False,property,CHLORINES,0.9152
6487,691.0,modal11,clear,3.9427,0.052506212,1432.0,False,property,BEEHIVES,1.0421
6493,689.0,modal11,bumpy,2.3444,0.3060738336,1564.0,True,property,CAULIFLOWERS,0.9472
6499,708.0,modal11,gritty,1.3802,0.1177712415,1132.0,False,property,WAXES,0.894
6501,696.0,modal11,ding,2.3444,0.1802733621,836.0,False,property,TROMBONES,1.016
6503,711.0,modal11,hoot,2.1271,0.3502543592,644.0,False,property,PANTHERS,0.7799
6510,705.0,modal11,gelatinous,1.0,0.1380476861,1252.0,False,property,COLLARS,0.8969
6522,694.0,modal11,crunch,2.2553,0.3626538806,972.0,False,property,TUNA,0.824
6524,709.0,modal11,grunt,2.0569,0.3911619144,752.0,False,property,TROLLEYS,0.9951
6530,706.0,modal11,golden,3.0748,0.4268742718,892.0,True,property,WHEATS,0.7767
6536,719.0,modal11,misty,1.9085,0.2371296271,1136.0,False,property,TANGERINES,0.7893
6538,733.0,modal11,solid,2.9996,0.0812935191,796.0,False,property,LIQUIDS,0.5411
6540,688.0,modal11,bright,3.3553,0.4952320349,812.0,False,property,RAISINS,0.9263
6542,703.0,modal11,framed,2.4548,0.0140086668,1056.0,False,property,ARTISTS,0.7376
6546,690.0,modal11,checkered,1.6335,0.0769482733,928.0,True,property,FLAGS,0.5527
6549,717.0,modal11,lumpy,2.3444,0.1109897561,1036.0,False,property,SHOWERS,0.9312
6556,707.0,modal11,grainy,1.0414,0.2125801946,848.0,False,property,COTTON CANDIES,1.0
6559,687.0,modal11,adhesive,1.6812,0.054906572,744.0,False,property,CACTUSES,0.9641
6561,729.0,modal11,slam,2.4728,0.0266092452,1924.0,False,property,VIOLINS,0.9317
6563,740.0,modal11,wheeze,1.4771,0.2852032302,1460.0,False,property,STOMACHS,0.9937
6573,828.0,modal11,rattle,2.238,0.1521858507,2012.0,True,property,TRAINS,0.8783
6581,846.0,modal11,tepid,1.1139,0.2695212647,996.0,False,property,CASCADES,0.9704
6587,813.0,modal11,elastic,1.7324,0.0690126943,1384.0,True,property,SWIMSUITS,0.861
6589,824.0,modal11,slippery,2.3541,0.2542840823,1088.0,True,property,OILS,0.8982
6591,796.0,modal11,black,3.9328,0.4124294751,1100.0,False,property,RHUBARBS,1.0368
6595,832.0,modal11,ruby,2.3444,0.2411564561,948.0,False,property,CLAMS,0.9532
6601,825.0,modal11,moan,1.9868,0.7713334536,1272.0,False,property,THUMBS,1.0219
6606,801.0,modal11,clamor,0.9031,0.3711106617,900.0,False,property,COMBS,0.8859
6615,835.0,modal11,shady,2.0828,0.1069874255,1000.0,False,property,BUOYS,0.9683
6619,800.0,modal11,chime,1.6812,0.1636969737,760.0,False,property,PEACOCKS,0.7903
6621,843.0,modal11,snort,1.7782,0.5465386001,1164.0,False,property,SPEARS,0.9713
6623,809.0,modal11,dark,3.6551,0.4240066636,872.0,False,property,CORNS,0.8142
6635,799.0,modal11,chant,2.0682,0.2960423095,1040.0,False,property,PIGS,0.9662
6637,848.0,modal11,white,3.9418,0.1288623388,952.0,True,property,SAILS,0.8515
6638,803.0,modal11,clank,1.2304,0.2702886305,1356.0,True,property,CHAINS,1.0161
6644,850.0,modal11,yelp,0.9031,0.2671527292,1144.0,False,property,SHOTGUNS,1.0317
6646,818.0,modal11,gray,3.0326,0.4125537085,1404.0,False,property,SPINACHES,0.9615
6652,816.0,modal11,fuzzy,2.4742,0.4049058021,1412.0,False,property,SALSAS,0.9377
6654,819.0,modal11,groan,1.6812,0.4226350522,844.0,False,property,HAIR DRYERS,1.0
6662,833.0,modal11,scratchy,1.699,0.4354484728,1248.0,False,property,CARAMELS,0.9066
6664,807.0,modal11,crimson,2.3444,0.3746813152,1352.0,True,property,WINES,0.9827
6666,836.0,modal11,sharp,3.0842,0.1617596309,1268.0,False,property,BACKS,0.6171
6670,841.0,modal11,sludgy,2.3444,0.0817351589,1024.0,False,property,TEDDY BEARS,1.0
6672,811.0,modal11,dim,2.3874,0.0915341834,1432.0,True,property,CLOSETS,0.81
6680,950.0,modal11,tweet,1.6435,0.1569128411,896.0,False,property,DUCKS,0.9442
6684,922.0,modal11,glittery,0.8451,0.0702627639,848.0,True,property,EARRINGS,0.7025
6686,918.0,modal11,ebony,2.3444,0.4203928813,1296.0,False,property,GARLICS,0.8671
6698,931.0,modal11,moo,2.3444,0.3912367417,876.0,False,property,CROCODILES,1.0743
6703,923.0,modal11,glossy,1.3979,0.2028749879,716.0,False,property,ELEPHANTS,0.9758
6716,932.0,modal11,mucky,2.3444,0.1966864498,1272.0,False,property,SOCKS,0.7865
6718,944.0,modal11,steamy,1.6721,0.1186395255,872.0,False,property,SOAPS,0.7164
6720,924.0,modal11,gooey,1.6021,0.1470691584,880.0,False,property,ASHES,0.8006
6722,926.0,modal11,gurgle,1.1139,0.3302514752,920.0,True,property,INFANTS,0.8113
6732,903.0,modal11,blather,1.1761,0.3029399281,876.0,False,property,CHICKENS,1.0411
6738,951.0,modal11,tough,3.6644,0.3546916359,1472.0,True,property,STEAKS,0.8478
6744,908.0,modal11,brown,2.3444,0.2076981192,1084.0,False,property,DIAMONDS,0.7866
6748,929.0,modal11,khaki,1.6335,0.091415022,1268.0,False,property,PENGUINS,0.9283
6752,914.0,modal11,cough,2.6522,0.311451902,1052.0,False,property,CANNONS,0.9876
6754,940.0,modal11,spotted,2.7185,0.2272187032,804.0,True,property,DALMATIANS,0.7812
6759,956.0,modal11,woolly,1.3979,0.0346103946,1088.0,False,property,SCREWS,0.8764
6760,934.0,modal11,pink,3.1623,0.0642268738,696.0,True,property,FLAMINGOES,0.7073
6762,904.0,modal11,blue,3.7179,0.4354247511,860.0,False,property,NECTARINES,1.1099
6766,945.0,modal11,streaked,0.6021,0.3102266333,1040.0,False,property,PRUNES,0.9391
6770,948.0,modal11,tender,2.6571,0.3184941613,1028.0,False,property,GUMS,0.8778
6772,925.0,modal11,greasy,2.301,0.1325238033,736.0,False,property,CIGARETTES,0.9664
6785,1034.0,modal11,shout,2.9243,0.6166067319,672.0,False,property,AXES,0.7964
6787,1009.0,modal11,cluck,1.8692,0.297135485,1076.0,False,property,BISONS,0.9375
6789,1017.0,modal11,grumble,1.0,0.2227411272,796.0,False,property,FLUTES,1.0356
6803,1046.0,modal11,tingle,1.7559,0.3021333545,832.0,False,property,TREE TRUNKS,1.0
6817,1051.0,modal11,whir,0.7782,0.2665796208,1180.0,False,property,SLEDGEHAMMERS,0.8504
6821,1004.0,modal11,babble,1.6532,0.4934530881,1008.0,False,property,SHRIMPS,1.0413
6822,1011.0,modal11,colorful,2.2148,0.1075347855,1276.0,False,property,COCKROACHES,0.875
6826,1033.0,modal11,shadowy,1.9395,0.0294451076,1024.0,False,property,RAINBOWS,0.8743
6828,1039.0,modal11,snore,1.9191,0.6508938111,852.0,False,property,SLEEPING BAGS,1.0
6835,1025.0,modal11,orange,3.0565,0.0372432312,684.0,True,property,PUMPKINS,0.6651
6838,1048.0,modal11,turquoise,1.6628,0.5170631555,1308.0,True,property,MOUTHWASHES,0.8836
6841,1038.0,modal11,sneeze,2.179,0.3270477133,1096.0,False,property,BOTTLES,0.7728
6846,1027.0,modal11,quack,2.3747,0.3799939062,1052.0,False,property,ALLIGATORS,0.9456
6853,1013.0,modal11,creamy,1.7853,0.2358830496,876.0,False,property,OAKS,0.8256
6856,1005.0,modal11,belch,1.5798,0.6572745706,1080.0,False,property,CRAYONS,0.8442
6861,1044.0,modal11,striped,1.9445,0.0840731687,1392.0,False,property,GIRAFFES,0.6581
6868,1032.0,modal11,rubbery,1.0,0.083946359,828.0,False,property,RADIATORS,0.8088
6881,103.0,modal4,tight,3.4146,0.2419338382,1240.0,False,property,DAISIES,0.939
6883,52.0,modal4,bellow,1.3802,0.1339905026,892.0,True,property,TUBAS,0.8444
6887,104.0,modal4,tweet,1.6435,0.1136086112,976.0,False,property,LEOPARDS,1.0197
6889,61.0,modal4,cough,2.6522,0.5002126726,856.0,False,property,BRIDGES,1.0807
6892,69.0,modal4,flicker,1.5563,0.1740065218,896.0,True,property,CANDLES,0.6569
6896,54.0,modal4,blunt,2.3997,0.1579658686,1316.0,False,property,PENS,0.7715
6900,64.0,modal4,ding,2.3444,0.2679284319,1128.0,False,property,BOMBS,1.0338
6902,82.0,modal4,moo,2.3444,0.5145450734,980.0,False,property,BEETLES,1.0877
6909,59.0,modal4,clank,1.2304,0.2702886305,868.0,True,property,CHAINS,1.0161
6911,96.0,modal4,slippery,2.3541,0.2542840823,912.0,True,property,OILS,0.8982
6914,98.0,modal4,splash,2.3345,0.3673819981,920.0,False,property,SANDWICHES,0.8512
6916,62.0,modal4,creamy,1.7853,0.3453161167,896.0,False,property,SKUNKS,0.8337
6918,91.0,modal4,scratchy,1.699,0.3542733045,824.0,False,property,WAFFLES,0.9517
6922,84.0,modal4,mucky,2.3444,0.1542654107,712.0,False,property,WRISTS,0.9773
6926,55.0,modal4,brittle,1.8573,0.1813226836,636.0,False,property,GOLDFISH,0.939
6930,88.0,modal4,prick,2.8579,0.0629300275,976.0,True,property,THORNS,0.8973
6932,95.0,modal4,sing,3.6971,0.2920767318,768.0,True,property,ROBINS,0.8538
6934,57.0,modal4,ring,3.675,0.102785959,776.0,True,property,PHONES,0.676
6940,106.0,modal4,twitter,0.9542,0.1852006829,732.0,True,property,CANARIES,1.0446
6942,53.0,modal4,beep,2.5224,0.1894244735,888.0,True,property,CLOCK RADIOS,1.0
6943,77.0,modal4,icy,2.1335,0.075706119,1588.0,True,property,LAKES,0.7047
6945,85.0,modal4,click,2.5159,0.2324593438,1712.0,True,property,SWITCHES,0.6396
6949,63.0,modal4,deafening,1.3617,0.2285516606,976.0,True,property,JETS,0.8887
6951,87.0,modal4,orange,3.0565,0.2884357523,732.0,False,property,OTTERS,0.9856
6957,72.0,modal4,greasy,2.301,0.1129126802,728.0,False,property,PEAS,0.8653
6959,74.0,modal4,gritty,1.3802,0.2515706938,848.0,False,property,INKS,0.847
6961,101.0,modal4,tepid,1.1139,0.1344136618,1236.0,False,property,FREEZERS,0.9705
6963,94.0,modal4,silent,3.0697,0.1734668959,1128.0,False,property,HURRICANES,0.82
6965,81.0,modal4,misty,1.9085,0.0480988758,820.0,True,property,RAINFORESTS,0.7704
6967,60.0,modal4,clink,1.8261,0.422449796,808.0,True,property,WINE GLASSES,1.0
6969,99.0,modal4,sticky,2.4669,0.1633223303,736.0,True,property,GLUES,0.5763
6971,93.0,modal4,shout,2.9243,0.3660026262,844.0,False,property,GUITARS,0.83
6973,92.0,modal4,shadowy,1.9395,0.0963642591,1268.0,True,property,TUNNELS,0.9184
6975,108.0,modal4,yelp,0.9031,0.5001035826,652.0,False,property,WORMS,1.0142
6979,90.0,modal4,slippery,2.3541,0.0797876249,916.0,True,property,FLOORS,0.7745
6985,193.0,modal4,poke,2.4757,0.275480105,836.0,True,property,PORCUPINES,0.941
6987,188.0,modal4,echo,2.3444,0.4707820836,792.0,True,property,CANYONS,0.7162
6989,199.0,modal4,scream,3.1297,0.6494390012,704.0,False,property,SHOVELS,0.8526
6991,216.0,modal4,wail,1.6532,0.475615807,768.0,False,property,SALAMANDERS,1.0605
6993,181.0,modal4,green,3.5678,0.2850935782,648.0,False,property,CATS,0.7439
6995,166.0,modal4,boom,3.0465,0.0256537086,848.0,True,property,LOUDSPEAKERS,0.9448
7003,195.0,modal4,purple,2.7993,0.4504071587,724.0,False,property,CASHEWS,0.9687
7007,168.0,modal4,bouncy,1.9638,0.0834457606,844.0,False,property,SWORDS,0.9569
7011,206.0,modal4,spotted,2.7185,0.1006328173,952.0,False,property,RAVENS,0.8404
7018,170.0,modal4,chunky,1.8573,0.2272196058,952.0,True,property,GRANOLAS,0.6121
7020,213.0,modal4,whine,1.9243,0.2320444858,780.0,True,property,CHILDREN,1.0054
7028,183.0,modal4,heavy,3.3826,0.0892154621,1132.0,False,property,SCABS,1.0011
7031,209.0,modal4,noisy,2.4116,0.2397875873,960.0,True,property,TRAIN STATIONS,1.0
7036,164.0,modal4,belch,1.5798,0.4108640844,1036.0,False,property,VACUUM CLEANERS,1.0
7038,202.0,modal4,silver,3.2095,0.1763600335,1056.0,True,property,SPOONS,0.7795
7044,214.0,modal4,tough,3.6644,0.3546916359,984.0,True,property,STEAKS,0.8478
7048,165.0,modal4,bellow,1.3802,0.2727027206,952.0,True,property,DRUNKS,0.9476
7050,198.0,modal4,beep,2.5224,0.3414503949,748.0,True,property,MICROWAVES,0.7615
7055,205.0,modal4,snore,1.9191,0.6606916068,744.0,False,property,ANTS,0.9836
7057,190.0,modal4,murky,1.5051,0.0990116708,1052.0,True,property,PONDS,0.7605
7059,201.0,modal4,shiny,2.601,0.0456520729,916.0,False,property,PYRAMIDS,0.9032
7064,178.0,modal4,flaky,1.6628,0.2564607714,772.0,False,property,YOGURTS,0.7419
7066,212.0,modal4,thorny,2.3444,0.3085805486,856.0,False,property,PEANUTS,0.9765
7068,180.0,modal4,gray,3.0326,0.1259297901,960.0,True,property,SQUIRRELS,0.7143
7070,187.0,modal4,laugh,3.5061,0.2689500527,620.0,False,property,DONKEYS,0.8645
7072,215.0,modal4,translucent,1.1461,0.1417720845,852.0,True,property,JELLYFISH,0.7029
7074,184.0,modal4,hoot,2.1271,0.3626125565,684.0,False,property,COWS,1.1473
7076,186.0,modal4,khaki,1.6335,0.1240327121,1232.0,True,property,SACKS,0.8935
7078,163.0,modal4,bark,2.4487,0.3380071083,652.0,False,property,LOBSTERS,0.7574
7080,174.0,modal4,colorful,2.2148,0.2355776069,812.0,True,property,BOUQUETS,0.6951
7082,192.0,modal4,pink,3.1623,0.4051362511,548.0,False,property,BANANAS,0.7171
7084,207.0,modal4,square,3.2098,0.0257984994,932.0,False,property,CIRCLES,0.5918
7086,211.0,modal4,thunder,2.8325,0.1933185314,924.0,True,property,FREIGHT TRAINS,1.0
7090,191.0,modal4,murmur,1.6902,0.4248434953,960.0,True,property,CREEKS,1.0258
7094,300.0,modal4,pliant,2.3444,0.2985910922,1240.0,False,property,POETRIES,1.0594
7096,269.0,modal4,beam,2.6493,0.0902686672,728.0,True,property,FLASHLIGHTS,0.5535
7100,267.0,modal4,abrasive,1.3802,0.4085376869,752.0,False,property,JUICES,0.9731
7102,290.0,modal4,golden,3.0748,0.4307879605,1124.0,False,property,COFFEES,0.8205
7109,303.0,modal4,red,3.8781,0.29731188,1368.0,False,property,LAMBS,0.796
7120,301.0,modal4,pop,2.3444,0.1651950947,1108.0,True,property,BALLOONS,0.8165
7123,292.0,modal4,grainy,1.0414,0.503087284,1184.0,False,property,HEARTS,0.9902
7127,297.0,modal4,lumpy,2.3444,0.3743096235,680.0,False,property,GINS,0.9042
7129,319.0,modal4,viscous,1.1461,0.1127499295,876.0,False,property,TIRES,0.8229
7131,312.0,modal4,snort,1.7782,0.2687178954,1072.0,False,property,DICE,0.9651
7133,309.0,modal4,shady,2.0828,0.1023174475,796.0,True,property,FORESTS,0.6951
7135,294.0,modal4,gurgle,1.1139,0.2486086476,1316.0,True,property,DRAINS,0.9447
7140,273.0,modal4,chime,1.6812,0.1698637163,832.0,False,property,DISHWASHERS,0.9455
7142,311.0,modal4,sneeze,2.179,0.260743279,648.0,False,property,TRACTORS,1.002
7146,291.0,modal4,gooey,1.6021,0.5705347478,1012.0,False,property,PERFUMES,0.7928
7148,320.0,modal4,white,3.9418,0.3282160889,800.0,False,property,MANDARINS,0.7703
7151,272.0,modal4,chant,2.0682,0.4283161315,1120.0,False,property,TOADS,0.8994
7153,304.0,modal4,sing,3.6971,0.2901008683,888.0,True,property,BLACKBIRDS,0.8683
7155,296.0,modal4,hard,4.1959,0.0537386612,1256.0,True,property,WRENCHES,0.8934
7157,285.0,modal4,elastic,1.7324,0.0690126943,1228.0,True,property,SWIMSUITS,0.861
7160,280.0,modal4,chunky,1.8573,0.2261382221,1180.0,True,property,STEWS,0.6548
7161,286.0,modal4,lukewarm,1.3979,0.1861176666,1312.0,True,property,BLOODS,0.9716
7163,313.0,modal4,sparkle,1.9345,0.4323902406,824.0,False,property,PEARS,0.8441
7170,271.0,modal4,cackle,1.2041,0.1778295419,1012.0,False,property,CLARINETS,0.9873
7172,287.0,modal4,giggle,1.9445,0.2139235752,736.0,False,property,BEARS,0.9939
7174,283.0,modal4,dim,2.3874,0.3775780916,812.0,False,property,LEMONS,1.0045
7182,293.0,modal4,grumble,1.0,0.471096089,920.0,False,property,HAMSTERS,0.9771
7184,305.0,modal4,ruby,2.3444,0.3262537395,864.0,True,property,CHERRIES,0.747
7186,318.0,modal4,syrupy,0.4771,0.029689096,1180.0,True,property,HONEYS,0.7289
7190,317.0,modal4,tender,2.6571,0.1020860966,804.0,False,property,ICES,0.824
7192,289.0,modal4,glossy,1.3979,0.0250662045,804.0,True,property,PHOTOGRAPHS,0.6377
7194,308.0,modal4,scorching,1.3222,0.1433513304,784.0,False,property,FINGERS,0.9314
7197,384.0,modal4,gelatinous,1.0,0.200436603,932.0,False,property,COTTAGES,1.037
7200,418.0,modal4,wet,3.3012,0.1482063251,660.0,True,property,SEAWEEDS,0.7511
7204,402.0,modal4,rattle,2.238,0.1521858507,868.0,True,property,TRAINS,0.8783
7210,377.0,modal4,clammy,1.4914,0.0715526544,856.0,False,property,SILKS,0.9144
7212,369.0,modal4,adhesive,1.6812,0.0204752149,940.0,False,property,PENCILS,0.7261
7214,400.0,modal4,prickly,1.4771,0.0768426768,880.0,False,property,SINKS,1.0544
7216,401.0,modal4,rattle,2.238,0.1158881591,668.0,True,property,TYPEWRITERS,0.926
7220,405.0,modal4,poke,2.4757,0.0989108911,656.0,True,property,STICKS,0.571
7223,394.0,modal4,mushy,1.8921,0.1425711825,952.0,True,property,OATMEALS,0.717
7225,389.0,modal4,murmur,1.6902,0.3343067479,936.0,True,property,CROWDS,0.8367
7226,390.0,modal4,chilly,2.3444,0.4438085374,932.0,True,property,FOGS,0.5414
7228,406.0,modal4,slick,2.5453,0.0378810183,908.0,True,property,LINOLEUMS,0.8366
7230,380.0,modal4,hard,4.1959,0.1346205152,824.0,True,property,PANS,0.8292
7232,416.0,modal4,wet,3.3012,0.1280099902,844.0,True,property,STREAMS,0.7439
7236,419.0,modal4,wheeze,1.4771,0.5347935923,912.0,False,property,SALMON,1.1355
7238,412.0,modal4,striped,1.9445,0.1226752112,760.0,True,property,ZEBRAS,0.5413
7242,372.0,modal4,bright,3.3553,0.152830909,1036.0,True,property,FLARES,0.7117
7243,413.0,modal4,tan,2.6435,0.4119704925,692.0,False,property,TOMATOES,0.8925
7246,411.0,modal4,smooth,2.9699,0.1001633185,796.0,True,property,PORCELAINS,0.881
7253,421.0,modal4,yellow,3.2368,0.1207188563,792.0,False,property,MOOSE,0.8425
7256,379.0,modal4,crunch,2.2553,0.4386469568,756.0,False,property,SCISSORS,0.9597
